text_clean,label_bin
plastico malucho y encima viene un poco roto muy malo,Negativo
todo correcto y rapido,Positivo
me han vendido esta radio por nueva cuando venía con un disco dentro y a la semana de tenerla se apaga sola ahora amazon no me la quiere cambiar por otra porque cuesta que cuando yo la compré estoy muy descontento me han vendido algo usado por nuevo no volveré a comprar más,Negativo
lei acerca de esta barra de labios en tres sitios diferente pones el nombre del labial y encontraras info y en todos la recomendaban ya que queda bien con casi cualquier tono de piel estaba un poco insegura con la compra ya que no sabia si era realmente como contaban pero me arriesgue por el precio que es muy asequible la verdad es que he acertado el color es un color nude tirando un poco a rosa ideal si quieres un maquillaje natural el único pero que le pongo es que no es permanente tienes que retocarlo por lo demás muy bien,Positivo
en mi caso no ha servido de nada es muy grande y a los niños les resulta incómodo quizá para niños más mayores aunque no sé si más mayores se seguirán durmiendo en el coche,Positivo
muy mala calidad creía que por ser de marca tendría durabilidad pero en solo año y medio de duración está inservible pues se le cae la pintura y saltan chispas en su funcionamiento una pena la verdad,Negativo
las cuchillas de regalo no demasiado buenas pero teniendo en cuenta que tampoco es ese el producto que buscas tampoco es para ponerse muy tiquismiquis la navaja es práctica cómoda de usar y bastante intuitiva para limpiar y cambiar cuchillas buen producto a un buen precio,Positivo
llego sin funcionar,Negativo
la verdad es que esperaba otra cosa quizá por eso mi decepción no suben para nada el pecho por cierto evitar el contacto con las hormigas como las detecten se las comen y no es broma supongo que será porque del material del que están hechas es orgánico como bien dice el proveedor,Positivo
a pesar de tener un precio muy competitivo la calidad del producto es pésima no agarra bien al mango y tampoco a la mano prefiero gastar un euro más o dos y volver al que uso habitualmente,Negativo
imposible imprimir la impresora no reconoce los cartuchos y tendré que devolverlos mi impresora es una hp officejet,Negativo
la clavija que trae es la inglesa y el convertidor que trae no vale así que la e tenido que devolver,Negativo
bonito pero endeble la barra principal no aguanta mucho,Positivo
no es original y no se puede devolver,Negativo
podrian ser mejores pero cumplen lo que prometen comodas y sencillas si quieres una almohada comodin y no gastar demasiado las recomiendo ademas no son duras,Positivo
el producto es tal y como se espera llegó antes de la fecha estimada funciona correctamente recomiendo la posición para todo tipo de tueste,Positivo
con mucha fuerza pero al segundo día me ha dejado de funcionar,Positivo
mal malísimo producto,Negativo
adecuados para el desarrollo de la actividad,Positivo
la estantería está bien aunque no aguanta mucho peso sin despegarse,Positivo
un pulsador funciona mientras lo pulsasesto es un interruptorpulsa y se queda fijotienes que volver a pulsar para que suelteal cajón de los trastosestas traducciones chinorris es lo que tienen,Negativo
tengo carpas de y años y no les gustar les cuesta comerlo si flotan pero no parece apetitoso no creo que vuelva a comprarlo parece de plástico,Negativo
perfecto para ford focus de abril de ya había tenido éste modelo antes y duran bastante y bastante más baratos aquí que lo que me costaron en la tienda ponerlos es lo más sencillo del mundo,Positivo
no sirven para el agua,Negativo
no he sido capaz de tomarla dos días seguidos por el mal sabor que tiene se disuelve muy mal en leche y la sensación terrosa en la boca ha hecho que la tire a la basura desconozco si las proteínas vegetales son así pero esta vez no he acertado con la compra una pena,Negativo
lo adquirí para una nikon d y encaja a la perfeccion protege la pantalla lcd de los rallones la unica pega y por lo que no le doy todas las estrellas es porque sobresale un pelin debido al propio grosor del vidrio se que es así y no hay mas remedio pero puede llegar a provocar algún ligero inconveniente,Positivo
es muy pequeño demasiado unos milímetros por lo cual se queda milímetros en todo el alrededor del móvil sin proteger y es molesto para algunas funciones de arrastre desde el borde de la pantalla para pocofone f no vale,Negativo
malísimo no lo recomiendo al tiempo de tenerlo y al haber pasado ya dos años del periodo de garantía el motor de la batidora dejó de funcionar con lo cual no solo conviene comprar otro nuevo en vez de repararlo sino que además hace inservibles todos los componentes que se incluían no lo recomendaría ni por precio ni por funcionalidad,Negativo
en general me gusta el reloj y todas las funciones que tiene los pasos no parece que sean reales pero bueno te dan una idea lo uso en natación y esa función no la controla otra cosa los avisos de watsap llegan pero no puedo leerlos,Positivo
vino con golpes y la base rota aun q aun se puede poner en ella a ver que la quería para un disfraz pero ya que compras algo te gusta que venga entero no no la recomiendo para nada,Negativo
me gusta la comodidad para escribir lleva la ñ probado en smart tv samsung serie y va bienel volumen no me funciona así como otras teclas pero para lo que yo quiero que es escribir en el buscador de internetme sobra el touch pad a veces falla,Positivo
esta bien para los niños,Positivo
calidad buena pero precio muy caro para dos baberos que me llegaronel diseño es bonito pero no merece la pena no lo recomiendo,Negativo
la calidad del producto es correcta protege bien el teléfono y le da una sensación de robustez a pesar de esto no es tan robusta como parece a los pocos días se salió una pieza que luego se puedo volver a colocar buena relación calidadprecio,Positivo
se despega fácilmente una vez instalado y lo que aún es peor apenas es sensible al tacto lo cual hace un suplicio el intentar desplazarse por la pantalla malísimo en comparación con otros vidrios adquiridos en el pasado,Negativo
bien pero vino con algunas paginas dobladas como si se hubiera envuelto rapido y un poco mal no era algo muy estropeado pero sí destacable,Positivo
muy cómodas no se mueven al hacer deporte correr mtb esquí el anagrama de uvex de las patillas se borra tras unos meses de uso una de las gomas del soporte de la nariz de despegó,Positivo
cumple con todas mis expectativas,Positivo
no tiene ni meses y ya ha dejado de funcionar veces ha cargado una batería lo he testado con el multímetro y está muerto nadie se hace cargo de la devolución ni se os ocurra comprarlo,Negativo
la parte del plástico transparente no adhiere como debería a la base haciendo que el cuadro se vea borroso por lo que no estoy satisfecha con mi compra,Negativo
sobre el producto aún puedo decir nada porque no le he usado pero debo decir que el empaquetamiento es insuficiente ya que llegó medio abierto con la caja llena de producto por dentro y evidentemente faltando parte del producto,Negativo
estan bien pero como manos libres mal mal,Positivo
tienen muy buena pinta pero luego son muy debiles cuando lo abres o veces acaba rompiéndose por las esquinas en cuanto a tamaño y diseño me encantan ademas se apilan muy bien tanto abiertos como cerrados si fuesen de un material mas robusto serian estrellas,Negativo
una de las asas venía mal sin enganchar ya que las piezas que la unen al cesto tipo remache venían sueltas y dobladas,Negativo
los he tenido mejores bien sin más,Positivo
calidad excelente precio mejor que productos similares de las marcas muchas piezas compatible con otras marcas,Positivo
a los meses ha empezado a dar problemas no regula bien la temperatura y tras un rato sale el agua fría,Negativo
mi bebe se asustó la primera vez que vio este plástico pero ojo cuando salio en su carro bien tapado le dió igual todo estaba en la calle la pena es que no venga de serie el carro como es su modelo le va estupendo si le pones la funda no se puede plegar pero se quita y se pone super rápido,Positivo
buen producto y el vendedor un gran profesional,Positivo
debo de decir que me ha gustado mucho va de maravilla el sistema de contestador y el bloqueo de llamadas fácil de configurar tanto el móvil como la base lo único que no me ha gustado es que la base solo tenga un tono para la recepción de llamadas cuando en el terminal si hay varios pero por lo demás para lo que se utiliza en casa perfecto,Positivo
muy bien en su conjunto buena calidad de sonido en teléfono y también en reproducción de música vía bt el único pero es que queda detrás del freno de mano ya que es ahí dónde está la toma de corriente a pesar de esto las conversaciones telefónicas funcionan bastante bien,Positivo
